hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
過濾,kuè-lī,25,kòe-lī,kue3li7,koe3li7,kueli,koeli
過濾,kè-lū,25,kè-lū,ke3lu7,ke3lu7,kelu,kelu
遏子,at-tsí,25,at-chí,at1tsi2,at1chi2,attsi,atchi
遮罩,jia-tà,25,jia-tà,jia1ta3,jia1ta3,jiata,jiata
遮罩,jia-tàu,25,jia-tàu,jia1tau3,jia1tau3,jiatau,jiatau
選項,suán-hāng,25,soán-hāng,suan2hang7,soan2hang7,suanhang,soanhang
邊境,pian-kíng,25,pian-kéng,pian1king2,pian1keng2,pianking,piankeng
配套,phuè-thò,25,phòe-thò,phue3tho3,phoe3tho3,phuetho,phoetho
配套,phè-thò,25,phè-thò,phe3tho3,phe3tho3,phetho,phetho
配送,phuè-sàng,25,phòe-sàng,phue3sang3,phoe3sang3,phuesang,phoesang
配送,phè-sàng,25,phè-sàng,phe3sang3,phe3sang3,phesang,phesang
酥油,soo-iû,25,so͘-iû,soo1iu5,soo1iu5,sooiu,sooiu
酥皮,soo-phuê,25,so͘-phôe,soo1phue5,soo1phoe5,soophue,soophoe
酥皮,soo-phê,25,so͘-phê,soo1phe5,soo1phe5,soophe,soophe
酵母,kànn-bó,25,kàⁿ-bó,kann3bo2,kann3bo2,kannbo,kannbo
酵母,kànn-bú,25,kàⁿ-bú,kann3bu2,kann3bu2,kannbu,kannbu
酸豆,sng-tāu,25,sng-tāu,sng1tau7,sng1tau7,sngtau,sngtau
醣類,thn̂g-luī,25,thn̂g-lūi,thng5lui7,thng5lui7,thnglui,thnglui
釉皮,iu-phuê,25,iu-phôe,iu1phue5,iu1phoe5,iuphue,iuphoe
釉皮,iu-phê,25,iu-phê,iu1phe5,iu1phe5,iuphe,iuphe
重巡,tîng-sûn,25,têng-sûn,ting5sun5,teng5sun5,tingsun,tengsun
重播,tîng-pò,25,têng-pò,ting5po3,teng5po3,tingpo,tengpo
野手,iá-tshiú,25,iá-chhiú,ia2tshiu2,ia2chhiu2,iatshiu,iachhiu
野球,iá-kiû,25,iá-kiû,ia2kiu5,ia2kiu5,iakiu,iakiu
金棗,kim-tsó,25,kim-chó,kim1tso2,kim1cho2,kimtso,kimcho
金粉,kim-hún,25,kim-hún,kim1hun2,kim1hun2,kimhun,kimhun
釘鞋,ting-uê,25,teng-ôe,ting1ue5,teng1oe5,tingue,tengoe
釘鞋,ting-ê,25,teng-ê,ting1e5,teng1e5,tinge,tenge
針織,tsiam-tsit,25,chiam-chit,tsiam1tsit1,chiam1chit1,tsiamtsit,chiamchit
鈍劍,tun-kiàm,25,tun-kiàm,tun1kiam3,tun1kiam3,tunkiam,tunkiam
鉛球,iân-kiû,25,iân-kiû,ian5kiu5,ian5kiu5,iankiu,iankiu
鉼頂,pín-tíng,25,pín-téng,pin2ting2,pin2teng2,pinting,pinteng
鋒面,hong-bīn,25,hong-bīn,hong1bin7,hong1bin7,hongbin,hongbin
鋪文,phoo-bûn,25,pho͘-bûn,phoo1bun5,phoo1bun5,phoobun,phoobun
鍋貼,ko-tah,25,ko-tah,ko1tah1,ko1tah1,kotah,kotah
鎖舞,só-bú,25,só-bú,so2bu2,so2bu2,sobu,sobu
鏈球,liān-kiû,25,liān-kiû,lian7kiu5,lian7kiu5,liankiu,liankiu
鐵卵,thih-nn̄g,25,thih-nn̄g,thih1nng7,thih1nng7,thihnng,thihnng
鐵餅,thih-piánn,25,thih-piáⁿ,thih1piann2,thih1piann2,thihpiann,thihpiann
鑢卡,lù-khah,25,lù-khah,lu3khah1,lu3khah1,lukhah,lukhah
鑿花,tsha̍k-hue,25,chha̍k-hoe,tshak8hue1,chhak8hoe1,tshakhue,chhakhoe
長拳,tn̂g-kûn,25,tn̂g-kûn,tng5kun5,tng5kun5,tngkun,tngkun
長跑,tn̂g-pháu,25,tn̂g-pháu,tng5phau2,tng5phau2,tngphau,tngphau
門將,mn̂g-tsiòng,25,mn̂g-chiòng,mng5tsiong3,mng5chiong3,mngtsiong,mngchiong
開弓,khui-king,25,khui-keng,khui1king1,khui1keng1,khuiking,khuikeng
開球,khui-kiû,25,khui-kiû,khui1kiu5,khui1kiu5,khuikiu,khuikiu
開關,khai-kuan,25,khai-koan,khai1kuan1,khai1koan1,khaikuan,khaikoan
閣揆,koh-kuî,25,koh-kûi,koh1kui5,koh1kui5,kohkui,kohkui
閹殘,iam-tsân,25,iam-chân,iam1tsan5,iam1chan5,iamtsan,iamchan
阻尼,tsóo-lî,25,chó͘-lî,tsoo2li5,choo2li5,tsooli,chooli
阻尼,tsóo-nî,25,chó͘-nî,tsoo2ni5,choo2ni5,tsooni,chooni
雙打,siang-tánn,25,siang-táⁿ,siang1tann2,siang1tann2,siangtann,siangtann
雙槓,siang-kǹg,25,siang-kǹg,siang1kng3,siang1kng3,siangkng,siangkng
雙殺,siang-sat,25,siang-sat,siang1sat1,siang1sat1,siangsat,siangsat
雞胘,ke-kiān,25,ke-kiān,ke1kian7,ke1kian7,kekian,kekian
雞胘,kue-kiān,25,koe-kiān,kue1kian7,koe1kian7,kuekian,koekian
雞跤,ke-kha,25,ke-kha,ke1kha1,ke1kha1,kekha,kekha
雞跤,kue-kha,25,koe-kha,kue1kha1,koe1kha1,kuekha,koekha
雪堡,seh-pó,25,seh-pó,seh1po2,seh1po2,sehpo,sehpo
雪橇,seh-khiau,25,seh-khiau,seh1khiau1,seh1khiau1,sehkhiau,sehkhiau
雪車,seh-tshia,25,seh-chhia,seh1tshia1,seh1chhia1,sehtshia,sehchhia
雷根,luî-kin,25,lûi-kin,lui5kin1,lui5kin1,luikin,luikin
雷根,luî-kun,25,lûi-kun,lui5kun1,lui5kun1,luikun,luikun
電競,tiān-kīng,25,tiān-kēng,tian7king7,tian7keng7,tianking,tiankeng
電鋸,tiān-kì,25,tiān-kì,tian7ki3,tian7ki3,tianki,tianki
電鋸,tiān-kù,25,tiān-kù,tian7ku3,tian7ku3,tianku,tianku
電鍍,tiān-tōo,25,tiān-tō͘,tian7too7,tian7too7,tiantoo,tiantoo
霧面,bū-bīn,25,bū-bīn,bu7bin7,bu7bin7,bubin,bubin
霸凌,pà-lîng,25,pà-lêng,pa3ling5,pa3leng5,paling,paleng
青稞,tshenn-kho,25,chheⁿ-kho,tshenn1kho1,chhenn1kho1,tshennkho,chhennkho
青稞,tshinn-kho,25,chhiⁿ-kho,tshinn1kho1,chhinn1kho1,tshinnkho,chhinnkho
青耆,tshenn-kî,25,chheⁿ-kî,tshenn1ki5,chhenn1ki5,tshennki,chhennki
青耆,tshinn-kî,25,chhiⁿ-kî,tshinn1ki5,chhinn1ki5,tshinnki,chhinnki
青醬,tshenn-tsiùnn,25,chheⁿ-chiùⁿ,tshenn1tsiunn3,chhenn1chiunn3,tshenntsiunn,chhennchiunn
青醬,tshinn-tsiùnn,25,chhiⁿ-chiùⁿ,tshinn1tsiunn3,chhinn1chiunn3,tshinntsiunn,chhinnchiunn
面板,bīn-pán,25,bīn-pán,bin7pan2,bin7pan2,binpan,binpan
面罩,bīn-tà,25,bīn-tà,bin7ta3,bin7ta3,binta,binta
面膜,bīn-mo̍oh,25,bīn-mo̍͘h,bin7mooh8,bin7mooh8,binmooh,binmooh
面霜,bīn-song,25,bīn-song,bin7song1,bin7song1,binsong,binsong
靶心,pé-sim,25,pé-sim,pe2sim1,pe2sim1,pesim,pesim
鞍馬,uann-bé,25,oaⁿ-bé,uann1be2,oann1be2,uannbe,oannbe
音量,im-liōng,25,im-liōng,im1liong7,im1liong7,imliong,imliong
預覽,ī-lám,25,ī-lám,i7lam2,i7lam2,ilam,ilam
預覽,ū-lám,25,ū-lám,u7lam2,u7lam2,ulam,ulam
預設,ī-siat,25,ī-siat,i7siat1,i7siat1,isiat,isiat
預設,ū-siat,25,ū-siat,u7siat1,u7siat1,usiat,usiat
頓卡,tǹg-khah,25,tǹg-khah,tng3khah1,tng3khah1,tngkhah,tngkhah
頓粉,tǹg-hún,25,tǹg-hún,tng3hun2,tng3hun2,tnghun,tnghun
頭頁,thâu-ia̍h,25,thâu-ia̍h,thau5iah8,thau5iah8,thauiah,thauiah
頷箍,ām-khoo,25,ām-kho͘,am7khoo1,am7khoo1,amkhoo,amkhoo
顏智,gân-tì,25,gân-tì,gan5ti3,gan5ti3,ganti,ganti
飛盤,hui-puânn,25,hui-pôaⁿ,hui1puann5,hui1poann5,huipuann,huipoann
飛輪,hui-lûn,25,hui-lûn,hui1lun5,hui1lun5,huilun,huilun
飛鳥,hui-niáu,25,hui-niáu,hui1niau2,hui1niau2,huiniau,huiniau
飛鳥,pue-tsiáu,25,poe-chiáu,pue1tsiau2,poe1chiau2,puetsiau,poechiau
食色,tsia̍h-sik,25,chia̍h-sek,tsiah8sik1,chiah8sek1,tsiahsik,chiahsek
餅𩛩,piánn-kauh,25,piáⁿ-kauh,piann2kauh1,piann2kauh1,piannkauh,piannkauh
香茅,hiang-m̂,25,hiang-m̂,hiang1m5,hiang1m5,hiangm,hiangm
香茅,hiong-hm̂,25,hiong-hm̂,hiong1hm5,hiong1hm5,hionghm,hionghm
香茅,hiunn-mâu,25,hiuⁿ-mâu,hiunn1mau5,hiunn1mau5,hiunnmau,hiunnmau
馬術,bé-su̍t,25,bé-su̍t,be2sut8,be2sut8,besut,besut
駐波,tsù-pho,25,chù-pho,tsu3pho1,chu3pho1,tsupho,chupho
駭客,hái-kheh,25,hái-kheh,hai2kheh1,hai2kheh1,haikheh,haikheh
體操,thé-tshau,25,thé-chhau,the2tshau1,the2chhau1,thetshau,thechhau
鮮奶,tshinn-ling,25,chhiⁿ-leng,tshinn1ling1,chhinn1leng1,tshinnling,chhinnleng
鱸魚,lôo-hî,25,lô͘-hî,loo5hi5,loo5hi5,loohi,loohi
鱸魚,lôo-hû,25,lô͘-hû,loo5hu5,loo5hu5,loohu,loohu
鴿派,kap-phài,25,kap-phài,kap1phai3,kap1phai3,kapphai,kapphai
鷹派,ing-phài,25,eng-phài,ing1phai3,eng1phai3,ingphai,engphai
麥片,be̍h-phìnn,25,be̍h-phìⁿ,beh8phinn3,beh8phinn3,behphinn,behphinn
麥角,be̍h-kak,25,be̍h-kak,beh8kak1,beh8kak1,behkak,behkak
麩質,hu-tsit,25,hu-chit,hu1tsit1,hu1chit1,hutsit,huchit
黃牌,n̂g-pâi,25,n̂g-pâi,ng5pai5,ng5pai5,ngpai,ngpai
點揤,tiám-tshi̍h,25,tiám-chhi̍h,tiam2tshih8,tiam2chhih8,tiamtshih,tiamchhih
點選,tiám-suán,25,tiám-soán,tiam2suan2,tiam2soan2,tiamsuan,tiamsoan
鼻刀,phīnn-to,25,phīⁿ-to,phinn7to1,phinn7to1,phinnto,phinnto
鼻柱,phīnn-thiāu,25,phīⁿ-thiāu,phinn7thiau7,phinn7thiau7,phinnthiau,phinnthiau
鼻翼,phīnn-si̍t,25,phīⁿ-si̍t,phinn7sit8,phinn7sit8,phinnsit,phinnsit
鼻腰,phīnn-io,25,phīⁿ-io,phinn7io1,phinn7io1,phinnio,phinnio
鼻頭,phīnn-thâu,25,phīⁿ-thâu,phinn7thau5,phinn7thau5,phinnthau,phinnthau
齒仔,gí-á,25,gí-á,gi2a2,gi2a2,gia,gia
齒仔,khí-á,25,khí-á,khi2a2,khi2a2,khia,khia
齒盤,khí-puânn,25,khí-pôaⁿ,khi2puann5,khi2poann5,khipuann,khipoann
龍船,liông-tsûn,25,liông-chûn,liong5tsun5,liong5chun5,liongtsun,liongchun
龍船,lîng-tsûn,25,lêng-chûn,ling5tsun5,leng5chun5,lingtsun,lengchun
𠕇仁,tīng-jîn,25,tēng-jîn,ting7jin5,teng7jin5,tingjin,tengjin
𠕇仁,tīng-lîn,25,tēng-lîn,ting7lin5,teng7lin5,tinglin,tenglin
𢯾枕,mooh-tsím,25,mo͘h-chím,mooh1tsim2,mooh1chim2,moohtsim,moohchim
𪐞染,tòo-ní,25,tò͘-ní,too3ni2,too3ni2,tooni,tooni
Phóo-meh狗,phóo-meh-káu,16,phó͘-meh-káu,phoo2meh1kau2,phoo2meh1kau2,phoomehkau,phoomehkau
Uí-sīr-kih,uí-sīr-kih,16,úi-sīr-kih,ui2sir7kih1,ui2sir7kih1,uisirkih,uisirkih
Uí-sū-kih,uí-sū-kih,16,úi-sū-kih,ui2su7kih1,ui2su7kih1,uisukih,uisukih
a̋m-phái-ah,a̋m-phái-ah,16,ăm-phái-ah,am1phai2ah1,am9phai2ah1,amphaiah,amphaiah
bok-sìn-gù,bok-sìn-gù,16,bok-sìn-gù,bok1sin3gu3,bok1sin3gu3,boksingu,boksingu
e-móo-jih,e-móo-jih,16,e-mó͘-jih,e1moo2jih1,e1moo2jih1,emoojih,emoojih
goo-lú-huh,goo-lú-huh,16,go͘-lú-huh,goo1lu2huh1,goo1lu2huh1,gooluhuh,gooluhuh
gá-suh 爐,gá-suh-lôo,16,gá-suh-lô͘,ga2suh1loo5,ga2suh1loo5,gasuhloo,gasuhloo
hah-suh 條,hah-suh-tiâu,16,hah-suh-tiâu,hah1suh1tiau5,hah1suh1tiau5,hahsuhtiau,hahsuhtiau
hah-suh 酥,hah-suh-soo,16,hah-suh-so͘,hah1suh1soo1,hah1suh1soo1,hahsuhsoo,hahsuhsoo
hah-sìr 條,hah-sìr-tiâu,16,hah-sìr-tiâu,hah1sir3tiau5,hah1sir3tiau5,hahsirtiau,hahsirtiau
hah-sìr 酥,hah-sìr-soo,16,hah-sìr-so͘,hah1sir3soo1,hah1sir3soo1,hahsirsoo,hahsirsoo
hoo-mú-láng,hoo-mú-láng,16,ho͘-mú-láng,hoo1mu2lang2,hoo1mu2lang2,hoomulang,hoomulang
hu-lìng-gah,hu-lìng-gah,16,hu-lèng-gah,hu1ling3gah1,hu1leng3gah1,hulinggah,hulenggah
huá-sū-tooh,huá-sū-tooh,16,hóa-sū-to͘h,hua2su7tooh1,hoa2su7tooh1,huasutooh,hoasutooh
khu-lì-mù,khu-lì-mù,16,khu-lì-mù,khu1li3mu3,khu1li3mu3,khulimu,khulimu
khú-khih餅,khú-khih-piánn,16,khú-khih-piáⁿ,khu2khih1piann2,khu2khih1piann2,khukhihpiann,khukhihpiann
khőng-niá-kuh,khőng-niá-kuh,16,khŏng-niá-kuh,khong1nia2kuh1,khong9nia2kuh1,khongniakuh,khongniakuh
lè-hù-tooh,lè-hù-tooh,16,lè-hù-to͘h,le3hu3tooh1,le3hu3tooh1,lehutooh,lehutooh
lìn-gòo派,lìn-gòo-phài,16,lìn-gò͘-phài,lin3goo3phai3,lin3goo3phai3,lingoophai,lingoophai
ma-sá-lah,ma-sá-lah,16,ma-sá-lah,ma1sa2lah1,ma1sa2lah1,masalah,masalah
oo-mú 卵,oo-mú-nn̄g,16,o͘-mú-nn̄g,oo1mu2nng7,oo1mu2nng7,oomunng,oomunng
phián-khè-khò,phián-khè-khò,16,phián-khè-khò,phian2khe3kho3,phian2khe3kho3,phiankhekho,phiankhekho
se-khàn-tooh,se-khàn-tooh,16,se-khàn-to͘h,se1khan3tooh1,se1khan3tooh1,sekhantooh,sekhantooh
sia̍k-siú-khah,sia̍k-siú-khah,16,sia̍k-siú-khah,siak8siu2khah1,siak8siu2khah1,siaksiukhah,siaksiukhah
tshì-sìr餅,tshì-sìr-piánn,16,chhì-sìr-piáⁿ,tshi3sir3piann2,chhi3sir3piann2,tshisirpiann,chhisirpiann
tshì-sù餅,tshì-sù-piánn,16,chhì-sù-piáⁿ,tshi3su3piann2,chhi3su3piann2,tshisupiann,chhisupiann
一壘手,it-luí-tshiú,16,it-lúi-chhiú,it1lui2tshiu2,it1lui2chhiu2,itluitshiu,itluichhiu
一夜干,it-iā-kuann,16,it-iā-koaⁿ,it1ia7kuann1,it1ia7koann1,itiakuann,itiakoann
三不等,sam-put-tíng,16,sam-put-téng,sam1put1ting2,sam1put1teng2,samputting,samputteng
三分球,sann-hun-kiû,16,saⁿ-hun-kiû,sann1hun1kiu5,sann1hun1kiu5,sannhunkiu,sannhunkiu
三壘手,sann-luí-tshiú,16,saⁿ-lúi-chhiú,sann1lui2tshiu2,sann1lui2chhiu2,sannluitshiu,sannluichhiu
三日賽,sann-ji̍t-sài,16,saⁿ-ji̍t-sài,sann1jit8sai3,sann1jit8sai3,sannjitsai,sannjitsai
三日賽,sann-li̍t-sài,16,saⁿ-li̍t-sài,sann1lit8sai3,sann1lit8sai3,sannlitsai,sannlitsai
三角錐,sann-kak-tsui,16,saⁿ-kak-chui,sann1kak1tsui1,sann1kak1chui1,sannkaktsui,sannkakchui
三項賽,sann-hāng-sài,16,saⁿ-hāng-sài,sann1hang7sai3,sann1hang7sai3,sannhangsai,sannhangsai
上細化,siōng-suè-huà,16,siōng-sòe-hòa,siong7sue3hua3,siong7soe3hoa3,siongsuehua,siongsoehoa
上細化,siōng-sè-huà,16,siōng-sè-hòa,siong7se3hua3,siong7se3hoa3,siongsehua,siongsehoa
下一步,ē-tsi̍t-pōo,16,ē-chi̍t-pō͘,e7tsit8poo7,e7chit8poo7,etsitpoo,echitpoo
下半場,ē-puànn-tiûnn,16,ē-pòaⁿ-tiûⁿ,e7puann3tiunn5,e7poann3tiunn5,epuanntiunn,epoanntiunn
下目箍,ē-ba̍k-khoo,16,ē-ba̍k-kho͘,e7bak8khoo1,e7bak8khoo1,ebakkhoo,ebakkhoo
下目蚶,ē-ba̍k-ham,16,ē-ba̍k-ham,e7bak8ham1,e7bak8ham1,ebakham,ebakham
下頦線,ē-hâi-suànn,16,ē-hâi-sòaⁿ,e7hai5suann3,e7hai5soann3,ehaisuann,ehaisoann
下頦角,ē-hâi-kak,16,ē-hâi-kak,e7hai5kak1,e7hai5kak1,ehaikak,ehaikak
下頦觳,ē-hâi-khok,16,ē-hâi-khok,e7hai5khok1,e7hai5khok1,ehaikhok,ehaikhok
不織布,put-tsit-pòo,16,put-chit-pò͘,put1tsit1poo3,put1chit1poo3,puttsitpoo,putchitpoo
中長跑,tiong-tn̂g-pháu,16,tiong-tn̂g-pháu,tiong1tng5phau2,tiong1tng5phau2,tiongtngphau,tiongtngphau
主動肌,tsú-tōng-ki,16,chú-tōng-ki,tsu2tong7ki1,chu2tong7ki1,tsutongki,chutongki
主機枋,tsú-ki-pang,16,chú-ki-pang,tsu2ki1pang1,chu2ki1pang1,tsukipang,chukipang
九層炊,káu-tsàn-tshe,16,káu-chàn-chhe,kau2tsan3tshe1,kau2chan3chhe1,kautsantshe,kauchanchhe
九層炊,káu-tsàn-tshue,16,káu-chàn-chhoe,kau2tsan3tshue1,kau2chan3chhoe1,kautsantshue,kauchanchhoe
九重粿,káu-tîng-kué,16,káu-têng-kóe,kau2ting5kue2,kau2teng5koe2,kautingkue,kautengkoe
九重粿,káu-tîng-ké,16,káu-têng-ké,kau2ting5ke2,kau2teng5ke2,kautingke,kautengke
二七仔,jī-tshit-á,16,jī-chhit-á,ji7tshit1a2,ji7chhit1a2,jitshita,jichhita
二七仔,lī-tshit-á,16,lī-chhit-á,li7tshit1a2,li7chhit1a2,litshita,lichhita
二壘手,jī-luí-tshiú,16,jī-lúi-chhiú,ji7lui2tshiu2,ji7lui2chhiu2,jiluitshiu,jiluichhiu
二壘手,lī-luí-tshiú,16,lī-lúi-chhiú,li7lui2tshiu2,li7lui2chhiu2,liluitshiu,liluichhiu
二進位,jī-tsìn-uī,16,jī-chìn-ūi,ji7tsin3ui7,ji7chin3ui7,jitsinui,jichinui
二頭肌,jī-thâu-ki,16,jī-thâu-ki,ji7thau5ki1,ji7thau5ki1,jithauki,jithauki
二頭肌,lī-thâu-ki,16,lī-thâu-ki,li7thau5ki1,li7thau5ki1,lithauki,lithauki
仙人掌,sian-jîn-tsióng,16,sian-jîn-chióng,sian1jin5tsiong2,sian1jin5chiong2,sianjintsiong,sianjinchiong
仙人掌,sian-lîn-tsióng,16,sian-lîn-chióng,sian1lin5tsiong2,sian1lin5chiong2,sianlintsiong,sianlinchiong
伊斯蘭,i-su-lân,16,i-su-lân,i1su1lan5,i1su1lan5,isulan,isulan
伺服器,sù-ho̍k-khì,16,sù-ho̍k-khì,su3hok8khi3,su3hok8khi3,suhokkhi,suhokkhi
住宅區,tsū-the̍h-khu,16,chū-the̍h-khu,tsu7theh8khu1,chu7theh8khu1,tsuthehkhu,chuthehkhu
佛卡夏,hoo-khá-tshiah,16,ho͘-khá-chhiah,hoo1kha2tshiah1,hoo1kha2chhiah1,hookhatshiah,hookhachhiah
使用者,sú-iōng-tsiá,16,sú-iōng-chiá,su2iong7tsia2,su2iong7chia2,suiongtsia,suiongchia
便利貼,piān-lī-tah,16,piān-lī-tah,pian7li7tah1,pian7li7tah1,pianlitah,pianlitah
俗麭𩛩,sio̍k-pháng-kauh,16,sio̍k-pháng-kauh,siok8phang2kauh1,siok8phang2kauh1,siokphangkauh,siokphangkauh
保庇跳,pó-pì-thiàu,16,pó-pì-thiàu,po2pi3thiau3,po2pi3thiau3,popithiau,popithiau
保養品,pó-ióng-phín,16,pó-ióng-phín,po2iong2phin2,po2iong2phin2,poiongphin,poiongphin
保鮮膜,pó-sian-mo̍oh,16,pó-sian-mo̍͘h,po2sian1mooh8,po2sian1mooh8,posianmooh,posianmooh
保齡球,pó-lîng-kiû,16,pó-lêng-kiû,po2ling5kiu5,po2leng5kiu5,polingkiu,polengkiu
修容條,siu-iông-tiâu,16,siu-iông-tiâu,siu1iong5tiau5,siu1iong5tiau5,siuiongtiau,siuiongtiau
修容霜,siu-iông-song,16,siu-iông-song,siu1iong5song1,siu1iong5song1,siuiongsong,siuiongsong
修眉刀,siu-bâi-to,16,siu-bâi-to,siu1bai5to1,siu1bai5to1,siubaito,siubaito
個人賽,kò-jîn-sài,16,kò-jîn-sài,ko3jin5sai3,ko3jin5sai3,kojinsai,kojinsai
個人賽,kò-lîn-sài,16,kò-lîn-sài,ko3lin5sai3,ko3lin5sai3,kolinsai,kolinsai
倒徛騰,tò-khiā-thîng,16,tò-khiā-thêng,to3khia7thing5,to3khia7theng5,tokhiathing,tokhiatheng
倖存者,hīng-tsûn-tsiá,16,hēng-chûn-chiá,hing7tsun5tsia2,heng7chun5chia2,hingtsuntsia,hengchunchia
假動作,ké-tōng-tsok,16,ké-tōng-chok,ke2tong7tsok1,ke2tong7chok1,ketongtsok,ketongchok
做散工,tsuè-suánn-kang,16,chòe-sóaⁿ-kang,tsue3suann2kang1,choe3soann2kang1,tsuesuannkang,choesoannkang
做散工,tsò-suánn-kang,16,chò-sóaⁿ-kang,tso3suann2kang1,cho3soann2kang1,tsosuannkang,chosoannkang
健身房,kiān-sin-pâng,16,kiān-sin-pâng,kian7sin1pang5,kian7sin1pang5,kiansinpang,kiansinpang
側平夯,tshik-pênn-giâ,16,chhek-pêⁿ-giâ,tshik1penn5gia5,chhek1penn5gia5,tshikpenngia,chhekpenngia
側平夯,tshik-pînn-giâ,16,chhek-pîⁿ-giâ,tshik1pinn5gia5,chhek1pinn5gia5,tshikpinngia,chhekpinngia
側旋踢,tshik-suân-that,16,chhek-soân-that,tshik1suan5that1,chhek1soan5that1,tshiksuanthat,chheksoanthat
傳播鍊,thuân-pò-liān,16,thoân-pò-liān,thuan5po3lian7,thoan5po3lian7,thuanpolian,thoanpolian
僻智識,phiah-tì-sik,16,phiah-tì-sek,phiah1ti3sik1,phiah1ti3sek1,phiahtisik,phiahtisek
儀表板,gî-pió-pán,16,gî-pió-pán,gi5pio2pan2,gi5pio2pan2,gipiopan,gipiopan
優格奶,iu-keh-ling,16,iu-keh-leng,iu1keh1ling1,iu1keh1leng1,iukehling,iukehleng
充電柱,tshiong-tiān-thiāu,16,chhiong-tiān-thiāu,tshiong1tian7thiau7,chhiong1tian7thiau7,tshiongtianthiau,chhiongtianthiau
克流感,khik-liû-kám,16,khek-liû-kám,khik1liu5kam2,khek1liu5kam2,khikliukam,khekliukam
內輪差,lāi-lián-tsha,16,lāi-lián-chha,lai7lian2tsha1,lai7lian2chha1,lailiantsha,lailianchha
內重巡,lāi-tîng-sûn,16,lāi-têng-sûn,lai7ting5sun5,lai7teng5sun5,laitingsun,laitengsun
全壘打,tsuân-luí-tánn,16,choân-lúi-táⁿ,tsuan5lui2tann2,choan5lui2tann2,tsuanluitann,choanluitann
冰風暴,ping-hong-pō,16,peng-hong-pō,ping1hong1po7,peng1hong1po7,pinghongpo,penghongpo
冷智識,líng-tì-sik,16,léng-tì-sek,ling2ti3sik1,leng2ti3sek1,lingtisik,lengtisek
分析師,hun-sik-su,16,hun-sek-su,hun1sik1su1,hun1sek1su1,hunsiksu,hunseksu
分道喙,pun-tō-tshuì,16,pun-tō-chhùi,pun1to7tshui3,pun1to7chhui3,puntotshui,puntochhui
切入,tshiat--ji̍p,16,chhiat--ji̍p,tshiat1jip8,chhiat1jip8,tshiatjip,chhiatjip
切入,tshiat--li̍p,16,chhiat--li̍p,tshiat1lip8,chhiat1lip8,tshiatlip,chhiatlip
刪除線,san-tî-suànn,16,san-tî-sòaⁿ,san1ti5suann3,san1ti5soann3,santisuann,santisoann
刪除線,san-tû-suànn,16,san-tû-sòaⁿ,san1tu5suann3,san1tu5soann3,santusuann,santusoann
刺目眉,tshiah-ba̍k-bâi,16,chhiah-ba̍k-bâi,tshiah1bak8bai5,chhiah1bak8bai5,tshiahbakbai,chhiahbakbai
剪貼簿,tsián-tah-phōo,16,chián-tah-phō͘,tsian2tah1phoo7,chian2tah1phoo7,tsiantahphoo,chiantahphoo
副食品,hù-si̍t-phín,16,hù-si̍t-phín,hu3sit8phin2,hu3sit8phin2,husitphin,husitphin
功能齒,kong-lîng-khí,16,kong-lêng-khí,kong1ling5khi2,kong1leng5khi2,konglingkhi,konglengkhi
加熱薰,ka-jia̍t-hun,16,ka-jia̍t-hun,ka1jiat8hun1,ka1jiat8hun1,kajiathun,kajiathun
加熱薰,ka-lia̍t-hun,16,ka-lia̍t-hun,ka1liat8hun1,ka1liat8hun1,kaliathun,kaliathun
助聽器,tsōo-thiann-khì,16,chō͘-thiaⁿ-khì,tsoo7thiann1khi3,choo7thiann1khi3,tsoothiannkhi,choothiannkhi
化妝台,huà-tsong-tâi,16,hòa-chong-tâi,hua3tsong1tai5,hoa3chong1tai5,huatsongtai,hoachongtai
化妝棉,huà-tsong-mî,16,hòa-chong-mî,hua3tsong1mi5,hoa3chong1mi5,huatsongmi,hoachongmi
化妝水,huà-tsong-tsuí,16,hòa-chong-chúi,hua3tsong1tsui2,hoa3chong1chui2,huatsongtsui,hoachongchui
化妝筅,huà-tsong-tshíng,16,hòa-chong-chhéng,hua3tsong1tshing2,hoa3chong1chheng2,huatsongtshing,hoachongchheng
化妝鏡,huà-tsong-kiànn,16,hòa-chong-kiàⁿ,hua3tsong1kiann3,hoa3chong1kiann3,huatsongkiann,hoachongkiann
匿名者,li̍k-miâ-tsiá,16,le̍k-miâ-chiá,lik8mia5tsia2,lek8mia5chia2,likmiatsia,lekmiachia
十進位,tsa̍p-tsìn-uī,16,cha̍p-chìn-ūi,tsap8tsin3ui7,chap8chin3ui7,tsaptsinui,chapchinui
千島醬,tshian-tó-tsiùnn,16,chhian-tó-chiùⁿ,tshian1to2tsiunn3,chhian1to2chiunn3,tshiantotsiunn,chhiantochiunn
升利息,sing-lī-sik,16,seng-lī-sek,sing1li7sik1,seng1li7sek1,singlisik,senglisek
半熟卵,puànn-si̍k-nn̄g,16,pòaⁿ-se̍k-nn̄g,puann3sik8nng7,poann3sek8nng7,puannsiknng,poannseknng
半衰期,puàn-sue-kî,16,poàn-soe-kî,puan3sue1ki5,poan3soe1ki5,puansueki,poansoeki
半衰期,puànn-sue-kî,16,pòaⁿ-soe-kî,puann3sue1ki5,poann3soe1ki5,puannsueki,poannsoeki
