hanzi,tl
動詞,tōng-sû
動滑輪,tōng-ku̍t-lûn
動態描寫,tōng-thài-biô-siá
動態描寫,tōng-thài-biâu-siá
動態感,tōng-thài-kám
區公所,khu-kong-sóo
區域特色,khu-hi̍k-ti̍k-sik
區域特色,khu-i̍k-ti̍k-sik
參考體,tsham-khó-thé
參政權,tsham-tsìng-khuân
參政權,tsham-tsìng-kuân
參宿七,Tsham-siù-tshit
參宿七,Sim-siù-tshit
參宿四,Tsham-siù-sì
參宿四,Sim-siù-sì
商,siong
商業,siong-gia̍p
商調式,siong-tiāu-sik
問句,būn-kù
問句,mn̄g-kù
問候語,būn-hāu-gí
國民教育,kok-bîn kàu-io̍k
國民義務教育,kok-bîn gī-bū kàu-io̍k
漢字,hàn-jī
國姓爺,Kok-sìng-iâ
國定古蹟,kok-tīng kóo-tsik
國家公園,Kok-ka Kong-hn̂g
國語家庭,kok-gí ka-tîng
國語傳習所,kok-gí thuân-si̍p-sóo
國際公約,kok-tsè kong-iok
國際組織,kok-tsè tsoo-tsit
國際勞工公約,Kok-tsè Lô-kang Kong-iok
國際貿易,kok-tsè bōo-i̍k
國際管樂節,kok-tsè kuán-ga̍k-tseh
國際競爭力,kok-tsè kīng-tsing-li̍k
新曆,sin-li̍k
陽曆,iông-li̍k
基本人權,ki-pún-jîn-khuân
基本人權,ki-pún-jîn-kuân
基因改造食品,ki-in kái-tsō si̍t-phín
基隆,Ke-lâng
基準量,ki-tsún-liōng
基督宗教,Ki-tok tsong-kàu
基督教,Ki-tok-kàu
堆肥,tui-puî
𩛩肥,kauh-puî
漚肥,au-puî
專名號,tsuan-bîng-hō
專名號,tsuan-miâ-hō
專賣制度,tsuan-bē tsè-tōo
帶分數,tài-hun-sòo
強力電磁鐵,kiông-li̍k tiān-tsû-thih
虹,khīng
情節,tsîng-tsiat
覆水泅,phak-tsuí-siû
掠篙泅,lia̍h-ko-siû
捷運,tsia̍t-ūn
弄花,lāng-hue
排比,pâi-pí
排球,pâi-kiû
接目鏡,tsiap-bo̍k-kiànn
接物鏡,tsiap-bu̍t-kiànn
承球,sîn-kiû
接球,tsiap-kiû
接觸力,tsiap-tshiok-li̍k
接觸面,tsiap-tshiok-bīn
控制變因,khòng-tsè piàn-in
控球,khòng-kiû
推薦序,thui-tsiàn-sū
推薦序,tshui-tsiàn-sū
敘事,sū-sū
敘述,sū-su̍t
敘述句,sū-su̍t-kù
敘寫,sū-siá
教育,kàu-io̍k
教育程度,kàu-io̍k thîng-tōo
教室,kàu-sik
課室,khò-sik
教師節,Kàu-su-tseh
旋律,suân-lu̍t
旋轉角,suân-tsuán-kak
轉踅盤,tńg-se̍h-puânn
族群,tso̍k-kûn
族群械鬥,tso̍k-kûn hāi-tàu
族譜,tso̍k-phóo
曹公圳,Tsô-kong-tsùn
望,bōng
召鏡,tiàu-kiànn
千里鏡,tshian-lí-kiànn
黃酸雨,n̂g-sng-hōo
梆笛,pang-ti̍k
條件句,tiâu-kiānn-kù
梯形,thui-hîng
械鬥,hāi-tàu
捙拚,tshia-piànn
毫公升,hô-kong-tsin
毫升,hô-tsin
亳米,hô-bí
公厘,kong-lî
mí-lih,mí-lih
液態,i̍k-thài
液體,i̍k-thé
淡水,Tām-tsuí
淡水河,Tām-tsuí-hô
混合計算,hūn-ha̍p kè-sǹg
清水斷崖,Tshing-tsuí Tuān-gâi
清朝時期,Tshing-tiâu Sî-kî
現代化,hiān-tāi-huà
現代化建設,hiān-tāi-huà kiàn-siat
現代詩,hiān-tāi-si
現象,hiān-siōng
球,kiû
球心,kiû-sim
球體,kiû-thé
理財,lí-tsâi
生卵,senn-nn̄g
放卵,pàng-nn̄g
湠卵,thuànn-nn̄g
產業,sán-gia̍p
產業類別,sán-gia̍p luī-pia̍t
畢宿五,Pit-siù-gōo
異極相吸,ī-ki̍k sio-khip
祭典活動,tsè-tián-ua̍h-tāng
祭典活動,tsè-tián-ua̍h-tōng
祭祀,tsè-sū
移民,î-bîn
移民文化,î-bîn bûn-huà
徙栽,suá-tsai
移墾社會,î-khún siā-huē
章節,tsiunn-tsat
章節,tsiong-tsiat
𥰔仔音,phín-á-im
𥰔仔聲,phín-á-siann
笛仔聲,ta̍t-á-siann
𥰔仔類樂器,phín-á-luī ga̍k-khì
符號,hû-hō
第一人稱,tē-it jîn-tshing
第一人稱法,tē-it jîn-tshing-huat
第二人稱,tē-jī jîn-tshing
第二人稱法,tē-jī jîn-tshing-huat
第二性徵,tē-jī sìng-ting
第三人稱,tē-sann jîn-tshing
第三人稱法,tē-sann jîn-tshing-huat
粗調節輪,tshoo-tiâu-tsiat-lûn
累加,luí-ka
細菌,sè-khún
幼調節輪,iù-tiâu-tsiat-lûn
細懸浮微粒,sè hiân-hû-bî-lia̍p
終邊,tsiong-pinn
組織,tsoo-tsit
統計表,thóng-kè-pió
統計圖,thóng-kè-tôo
習性,si̍p-sìng
癖性,phiah-sìng
慣勢,kuàn-sì
習慣,si̍p-kuàn
習寫字,si̍p-siá-jī
荷西時代,Hô-Se Sî-tāi
荷西時期,Hô-Se Sî-kî
荷蘭人,Hô-lân-lâng
荷蘭時期,Hô-lân Sî-kî
稈,kuáinn
莖,king
莫氏𠕇度,Bo̍h--sī tīng-tōo
蛀齒,tsiù-khí
被加數,pī-ka-sòo
被扶養人口,pī-hû-ióng jîn-kháu
被乘數,pī-sîng-sòo
被除數,pī-tî-sòo
被減數,pī-kiám-sòo
規律性,kui-lu̍t-sìng
規範,kui-huān
揣食,tshuē-tsia̍h
討食,thó-tsia̍h
叨食,lo-tsia̍h
覓食,bā-tsia̍h
訪談,hóng-tâm
設計,siat-kè
設計者,siat-kè-tsiá
設計師,siat-kè-su
設問,siat-būn
貧富差距,pîn-hù tsha-kī
貨幣,huè-pè
逗點,tōo-tiám
通分,thong-hun
通訊工具,thong-sìn-kang-kū
通訊工具,thong-sìn-kang-khū
通訊設施,thong-sìn siat-si
通路,thong-lōo
通電,thong-tiān
速度,sok-tōo
速度記號,sok-tōo kì-hō
速率,sok-lu̍t
造句,tsō-kù
造字方法,tsō-jī hong-huat
造字法,tsō-jī-huat
造型,tsō-hîng
造詞,tsō-sû
連加,liân ka
連接詞,liân-tsiap-sû
連接號,liân-tsiap-hō
連貫句,liân-kuàn-kù
連通管,liân-thong-kóng
連通管原理,liân-thong-kóng guân-lí
連通管現象,liân-thong-kóng hiān-siōng
連減,liân kiám
連結線,liân-kiat-suànn
結合線,kiat-ha̍p-suànn
連續記號,liân-sio̍k kì-hō
部首,pōo-siú
字部,jī-pōo
部落,pōo-lo̍k
郭懷一事件,Kueh Huâi-it Sū-kiānn
都市,too-tshī
都市計畫,too-tshī kè-uē
野百合學運,Iá-pik-ha̍p Ha̍k-ūn
釣魚台列嶼,Tiò-hî-tâi Lia̍t-sū
粗瓷仔塗,tshoo-huî-á-thôo
陶器,tô-khì
粗瓷器,tshoo-huî-khì
瓷仔藝家,huî-á-gē-ka
雪,seh
雪山山脈,Suat-suann-Suann-me̍h
雪山山脈,Suat-san-Suann-me̍h
雪霸國家公園,Suat-pà Kok-ka Kong-hn̂g
頂角,tíng-kak
頂芽,tíng-gê
頂點,tíng-tiám
魚鰓,hî-tshi
魚鱗,hî-lân
鹿皮,lo̍k-phuê
鹿耳門水路,Lo̍k-ní-mn̂g tsuí-lōo
mài-kuh,mài-kuh
創作,tshòng-tsok
創意,tshòng-ì
博物館,phok-bu̍t-kuán
博愛座,phok-ài-tsō
喇叭喙,lá-pah-tshuì
單位,tan-uī
單位分數,tan-uī hun-sòo
單位比較,tan-uī pí-kàu
單極mòo-tah,tuann-ki̍k mòo-tah
單槓,tan-kǹg
橫箍,huâinn-khoo
單親家庭,tan-tshin ka-tîng
單擺,tuann-pái
單擺,tan-pái
單擺計時器,tuann-pái-kè-sî-khì
單擺計時器,tan-pái-kè-sî-khì
單擺原理,tuann-pái-guân-lí
單擺原理,tan-pái-guân-lí
內場景,lāi-tiûnn-kíng
富貴角,Hù-kuì-kak
寒流,hân-liû
歇寒,hioh-kuânn
寒假,hân-ká
寓言,gū-giân
寓言故事,gū-giân kòo-sū
就業機會,tsiū-gia̍p ki-huē
幾分之幾,kuí hun tsi kuí
幾點半,kuí tiám puànn
幾點幾分,kuí tiám kuí hun
惡性競爭,ok-sìng-kīng-tsing
惡性競爭,ok-sìng-kìng-tsing
描寫,biô-siá
描寫,biâu-siá
提問,thê-mn̄g
提問,thê-būn
插敘,tshah-sū
插敘法,tshah-sū-huat
嘛會使講,mā ē-sái kóng
換算,uānn-sǹg
散文,suànn-bûn
散村,suánn-tshun
散村,suánn-tshuan
散熱,sàn-jia̍t
普悠瑪號,phu-iu-má-hō
普悠瑪號,phu-iu-mah-hō
智慧財產權,tì-huī-tsâi-sán-khuân
智慧財產權,tì-huī-tsâi-sán-kuân
上大公因數,siōng-tuā kong-in-sòo
上細公倍數,siōng-sè kong-puē-sòo
上低繳納金額,Siōng kē kiáu-la̍p kim-gia̍h
最簡分數,tsuè-kán hun-sòo
最簡整數比,tsuè-kán tsíng-sòo-pí
棒球,pāng-kiû
野球,iá-kiû
森林,sim-lîm
植物,si̍t-bu̍t
草本,tsháu-bo̍k
種樹綠化,tsìng-tshiū li̍k-huà
減,kiám
減法,kiám-huat
減法估算,kiám-huat kóo-sǹg
減法計算,kiám-huat kè-sǹg
減數,kiám-sòo
渡海來臺,tōo-hái lâi Tâi
渡臺禁令,tōo Tâi kìm-līng
測量,tshik-liông
測量,tshik-liōng
港埠型都市,káng-poo-hîng too-tshī
泅水,siû-tsuí
游泳,iû-íng
無扇葉電風,bû sìnn-hio̍h tiān-hong
無國界醫生,Bû-kok-kài i-sing
無條件放棄法,bô-tiâu-kiānn hòng-khì-huat
無條件進入法,bô-tiâu-kiānn tsìn-ji̍p-huat
畫布,uē-pòo
畫面,uē-bīn
畫筆,uē-pit
天狗熱,thian-káu-jia̍t
骨疼熱,kut-thiànn-jia̍t
登革熱,ting-kik-jia̍t
發光二極體,huat-kng jī-ki̍k-thé
發育,huat-io̍k
開球,khui-kiû
發揮創意,huat-hui tshòng-ì
發電,huat-tiān
發電量,huat-tiān-liōng
發電機,huat-tiān-ki
發酵,huat-kànn
起酵,khí-kànn
發,huat
生菇,senn-koo
上殕,tshiūnn-phú
臭殕,tshàu-phú
短,té
短文,té-bûn
短句,té-kù
短針,té-tsiam
短除法,té-tî-huat
短語,té-gí
短篇小說,té-phinn-sió-suat
短篇小說,té-phinn-siáu-suat
短篇小說集,té-phinn-sió-suat-tsi̍p
短篇小說集,té-phinn-siáu-suat-tsi̍p
硬度,ngē-tōo
𠕇度,tīng-tōo
小快板,sió-khuài-pán
童詩,tông-si
童話,tông-uē
囡仔古,gín-á-kóo
童謠,tông-iâu
囡仔歌,gín-á-kua
字劃,jī-ue̍h
筆劃,pit-ue̍h
字劃數,jī-ue̍h-sòo
筆順,pit-sūn
等式,tíng-sik
等於,tíng-î
等值分數,tíng-ta̍t hun-sòo
等量公理,tíng-liōng kong-lí
等腰三角形,tíng-io sann-kak-hîng
等腰直角三角形,tíng-io ti̍t-kak sann-kak-hîng
等號,tíng-hō
等壓線,tíng-ap-suànn
紫色高麗菜汁指示劑,tsí-sik ko-lê-tshài-tsiap tsí-sī-tse
結冰,kiat-ping
結合律,kiat-ha̍p-lu̍t
結果,kiat-kó
結婚,kiat-hun
結構,kiat-kòo
結構圖,kiat-kòo-tôo
紅目墘,âng-ba̍k-kînn
結膜炎,kiat-mo̍oh-iām
結論,kiat-lūn
絕句,tsua̍t-kù
絕緣體,tsua̍t-iân-thé
菌絲,khún-si
菜蟲,tshài-thâng
ua-lú-tsuh,ua-lú-tsuh
麻芳斜,muâ-phang-tshua̍h
麻芳範,muâ-phang-huān
斜糕形,tshiâ-ko-hîng
菲律賓海板塊,Hui-lu̍t-pin-hái Pán-khuài
著,tù
撰寫,tsuān-siá
著作權,tù-tsok-khuân
著作權,tù-tsok-kuân
蛤仔泅,kap-á-siû
田水雞泅,tshân-tsuí-ke-siû
水雞泅,tsuí-ke-siû
四跤仔泅,sì-kha-á-siû
街路圖,ke-lōo-tôo
視星等,sī-tshenn-tíng
視覺,sī-kak
視覺描寫,sī-kak-biô-siá
視覺描寫,sī-kak-biâu-siá
視覺藝術,sī-kak gē-su̍t
詞,sû
詞句,sû-kù
詞性,sû-sìng
詞牌,sû-pâi
詞彙,sû-luī
詞義,sû-gī
詞意,sû-ì
語詞,gí-sû
象形,siōng-hîng
距離,kī-lī
距離,kī-lî
軸,ti̍k
車心,tshia-sim
軸心,ti̍k-sim
心仔,sim-á
軸半徑,ti̍k-puànn-kìng
軸根,ti̍k-kin
進口,tsìn-kháu
輸入,su-ji̍p
進行曲,tsìn-hîng-khik
進位,tsìn-uī
進位加法,tsìn-uī ka-huat
鄉土文學,hiong-thóo bûn-ha̍k
鄉公所,hiong-kong-sóo
鄉民代表會,hiong-bîn tāi-piáu-huē
量筒,liông-tâng
量筒,niû-tâng
鈍角,tūn-kak
鈍角三角形,tūn-kak sann-kak-hîng
開放港口,khai-hòng káng-kháu
開國紀念日,Khai-kok Kì-liām-ji̍t
開發土地,khai-huat thóo-tē
開漳聖王,Khai Tsiang Sìng-ông
開墾,khai-khún
開荒,khui-hng
開學,khai-ha̍k
開學,khai-o̍h
開頭法,khui-thâu-huat
開頭法,khai-thâu-huat
開臊節,Khui-tsho-tseh
閏年,jūn-nî
大朝年,tuā-tiâu-nî
芟,sing
間接比較,kàn-tsiap pí-kàu
間隔號,kàn-keh-hō
日頭光,ji̍t-thâu-kng
公花,kang-hue
花鬚,hue-tshiu
集村,tsi̍p-tshun
集村,tsi̍p-tshuan
雲,hûn
雲量,hûn-liōng
雲層,hûn-tsân
順序,sūn-sī
順序,sūn-sū
順時針方向,sūn-sî-tsiam hong-hiòng
順敘,sūn-sū
順敘法,sūn-sū-huat
飲食文化,ím-si̍t bûn-huà
飲食習慣,ím-si̍t si̍p-kuàn
烏雲母,oo-hûn-bú
烏雲母,oo-hûn-bó
傳粉,thuân-hún
傳記,tuān-kì
傳唱,thuân-tshiùnn
傳教士,thuân-kàu-sū
傳球,thuân-kiû
傳統文化,thuân-thóng bûn-huà
傳統技藝,thuân-thóng ki-gē
傳統社會,thuân-thóng siā-huē
傳統產業,thuân-thóng sán-gia̍p
傳統祭典,thuân-thóng tsè-tián
傳統節慶,thuân-thóng tsiat-khìng
傳統農漁業,thuân-thóng lông-hî-gia̍p
傳統歌謠,thuân-thóng kua-iâu
傳統聚落,thuân-thóng-tsū-lo̍k
傳統聚落,thuân-thóng-tsū-lo̍h
傳導,thuân-tō
傳導現象,thuân-tō hiān-siōng
匯率,huē-lu̍t
鼻覺,phīnn-kak
圓,înn
圓箍仔,înn-khoo-á
圓山仔文化,Înn-suann-á bûn-huà
圓山仔遺址,Înn-suann-á uî-tsí
圓形,înn-hîng
圓形百分圖,înn-hîng pah-hun-tôo
圓形圖,înn-hîng-tôo
圓周,înn-tsiu
圓周長,înn-tsiu-tn̂g
圓周率,înn-tsiu-lu̍t
圓柱,înn-thiāu
圓面積,înn-bīn-tsik
圓滑線,înn-ku̍t-suànn
圓鼓吹,înn-kóo-tshue
圓舞曲,Înn-bú-khik
圓錐,înn-tsui
塑膠貨幣,sok-ka huè-pè
塑膠製品,sok-ka tsè-phín
幹部,kàn-pōo
微生物,bî-sing-bu̍t
微生菌,bî-sing-khún
想像力,sióng-siōng-li̍k
意符,ì-hû
意義,ì-gī
意義段落,ì-gī tuānn-lo̍h
感受,kám-siū
感官,kám-kuan
感想法,kám-sióng-huat
感謝,kám-siā
多謝,to-siā
勞力,lóo-la̍t
慈善團體,tsû-siān thuân-thé
搬徙,puann-suá
搬運,puann-ūn
搶孤,tshiúnn-koo
新石器文化,Sin-tsio̍h-khì bûn-huà
新石器時代,Sin-tsio̍h-khì Sî-tāi
新石器時期,Sin-tsio̍h-khì Sî-kî
新同學,sin-tông-ha̍k
新同學,sin-tông-o̍h
新同學,sin-tâng-ha̍k
新同學,sin-tâng-o̍h
新住民,sin-tsū-bîn
新朋友,sin pîng-iú
新移民,sin-î-bîn
新港文,Sin-káng-bûn
新詩,sin-si
暖化,luán-huà
暖氣團,luán-khì-thuân
暖鋒,luán-hong
暗喻,àm-jū
隱喻,ún-jū
會意,huē-ì
極地,ki̍k-tē
楷書,khái-su
概數,khài-sòo
孽譎仔話,gia̍t-khiat-á-uē
激骨話,kik-kut-uē
毽子,kiàn-tsí
錢仔,tsînn-á
溪流,khe-lâu
溪流,khe-liû
溫室氣體,un-sik khì-thé
溫度,un-tōo
度針,tōo-tsiam
磅針,pōng-tsiam
溶液,iông-i̍k
溶去,iûnn--khì
溶解現象,iông-kái hiān-siōng
溶解量,iông-kái-liōng
溶質,iông-tsit
溶劑,iông-tse
溼地,sip-tē
湳仔地,làm-á-tē
溼度,sip-tōo
滑石,ku̍t-tsio̍h
車轆,tshia-lak
吊槔,tiàu-oo
滑車,ku̍t-tshia
撚錢,lián-tsînn
獅仔座,Sai-á-tsō
矮靈祭,É-lîng-tsè
節,tsat
節日,tseh-ji̍t
拍拍器,phah-phik-khì
節奏,tsiat-tsàu
節奏感,tsiat-tsàu-kám
節能減碳,tsiat-lîng kiám-thuànn
節慶,tsiat-khìng
摘錄,tiah-lo̍k
摘錄,tiah-lio̍k
經度,king-tōo
經線,king-suànn
經緯線,king-huī-suànn
經緯線,king-uī-suànn
經濟活動,king-tsè-ua̍h-tāng
經濟活動,king-tsè-ua̍h-tōng
經濟發展,king-tsè huat-tián
徛名,khiā-miâ
落名,lo̍h-miâ
義務,gī-bū
義務教育,gī-bū kàu-io̍k
腰,io
跤,kha
鐵馬,thih-bé
孔明車,khóng-bîng-tshia
跤踏車,kha-ta̍h-tshia
自轉車,tsū-tsuán-tshia
自輪車,tsū-lián-tshia
腹足,hok-tsiok
腹面,pak-bīn
腹肚,pak-tóo
腹肚,bak-tóo
魚腹翼,hî-pak-si̍t
萬分位,bān-hun-uī
萬位,bān-uī
落地生根,lo̍h-tē-sing-kin
生刀草,tshenn-to-tsháu
倒吊蓮,tò-tiàu-liân
葉仔,hio̍h-á
葉身,hio̍h-sin
葉序,hio̍h-sī
葉仔形,hio̍h-á-hîng
葉仔柄,hio̍h-á-pènn
葉面,hio̍h-bīn
葉脈,hio̍h-me̍h
葉菜類,hio̍h-tshài-luī
葉仔邊,hio̍h-á-pinn
號頭聲,hō-thâu-siann
蛹,ióng
褪皮,thǹg-phuê
褪殼,thǹg-khak
妝娗,tsng-thānn
裝飾,tsong-sik
解嚴,kái-giâm
解嚴令,kái-giâm-līng
試紙,tshì-tsuá
詩,si
詩人,si-jîn
詩句,si-kù
詩作,si-tsok
詩詞,si-sû
詩歌,si-kua
歌詩,kua-si
詩選,si-suán
話語,uē-gí
詳寫,siông-siá
誇飾,khua-sik
資訊科技,tsu-sìn kho-ki
資訊產業,tsu-sìn sán-gia̍p
資訊電子業,tsu-sìn tiān-tsú-gia̍p
資源,tsu-guân
資源開發,tsu-guân khai-huat
跳進,thiàu-tsìn
跳遠,thiàu-hn̄g
跳遠,thiàu-uán
跳箱,thiàu-siunn
跳索仔,thiàu-soh-á
閃避球,siám-pī-kiû
相閃球,sio-siám-kiû
載物臺,tsài-bu̍t-tâi
農民曆,lông-bîn-li̍k
通書,thong-su
曆日,la̍h-ji̍t
農作物,lông-tsok-bu̍t
農業,lông-gia̍p
農業社會,lông-gia̍p siā-huē
農漁牧業,lông-hî-bo̍k-gia̍p
遊記,iû-kì
遊戲,iû-hì
運動,ūn-tōng
運動傷害,ūn-tōng siong-hāi
運球,ūn-kiû
運筆法,ūn-pit-huat
運輸設施,ūn-su siat-si
過度開發,kuè-tōo khai-huat
過渡,kuè-tōo
過渡句,kuè-tōo-kù
過境鳥,kuè-kíng-tsiáu
道具,tō-kū
道具,tō-khū
道家,Tō-ka
道教,Tō-kàu
錢鼓,tsînn-kóo
雷射,luî-siā
電,tiān
電力,tiān-li̍k
電子地圖,tiān-tsú tē-tôo
電子發票,tiān-tsú huat-phiò
電池,tiān-tî
電流,tiān-liû
電風,tiān-hong
電量,tiān-liōng
電路,tiān-lōo
電磁作用,tiān-tsû tsok-iōng
電磁波,tiān-tsû-pho
電線,tiān-suànn
電器,tiān-khì
電鍍,tiān-tōo
電金,tiān-kim
頓號,tùn-hō
嘉南大圳,Ka-lâm Tuā-tsùn
嘉南平原,Ka-lâm Pîng-guân
圖形,tôo-hîng
圖例,tôo-lē
圖書館,tôo-su-kuán
圖書館,tôo-tsu-kuán
畫圖紙,uē-tôo-tsuá
團體活動,thuân-thé-ua̍h-tāng
團體活動,thuân-thé-ua̍h-tōng
孵出來,pū--tshut-lâi
實驗,si̍t-giām
實驗室,si̍t-giām-sik
實驗組,si̍t-giām-tsoo
對比,tuì-pí
對句,tuì-kù
對生,tuì-sing
對拗剪,tuì-áu-tsián
斜對角,tshua̍h-tuì-kak
斜角,tshua̍h-kak
斜對角線,tshua̍h-tuì-kak-suànn
對角線,tuì-kak-suànn
對流,tuì-liû
對照組,tuì-tsiàu-tsoo
對話,tuì-uē
對稱角,tuì-tshìng-kak
對稱中心線,tuì-tshìng tiong-sim-suànn
對稱點,tuì-tshìng-tiám
對稱邊,tuì-tshìng-pinn
對應角,tuì-ìng-kak
對應點,tuì-ìng-tiám
對應邊,tuì-ìng-pinn
對邊,tuì-pinn
慣用跤,kuàn-iōng-kha
摺法,tsih-huat
拍鼓,phah kóo
拍鑼拍鼓,phah-lô-phah-kóo
構造,kòo-tsō
槓桿,kǹg-kuáinn
槓桿原理,kǹg-kuáinn guân-lí
歌仔戲,kua-á-hì
歌曲,kua-khik
歌詞,kua-sû
歌聲,kua-siann
歌謠,kua-iâu
滬尾,Hōo-bué
滯留鋒,tī-liû-hong
滴管,tih-kńg
góo-lòo,góo-lòo
漁業,hî-gia̍p
拍獵掠魚,phah-la̍h lia̍h-hî
漂浮性,phiau-phû-sìng
漂浮性,phiau-hû-sìng
紅銅線,âng-tâng-suànn
演化論,ián-huà-lūn
演出,ián-tshut
演奏,ián-tsàu
演員,ián-uân
演戲,ián-hì
搬戲,puann-hì
做戲,tsò-hì
演講,ián-káng
講演,káng-ián
演說,ián-suat
漢人,Hàn-jîn
漢文化,Hàn bûn-huà
漢番界碑,Hàn-Huan kài-pi
尪仔冊,ang-á-tsheh
bàng-gà,bàng-gà
瑠公圳,Liû-kong-tsùn
疑問,gî-būn
監察,kàm-tshat
監察院,Kàm-tshat-īnn
碳鋅電池,thuànn-sin tiān-tî
磁,tsû
磁力,tsû-li̍k
磁力強弱,tsû-li̍k kiông-jio̍k
磁力現象,tsû-li̍k hiān-siōng
磁性,tsû-sìng
磁浮列車,tsû-hû lia̍t-tshia
磁場,tsû-tiûnn
磁極,tsû-ki̍k
福爾摩沙,Hō-lú-môo-sa
種小名,tsíng-sió-miâ
種作,tsìng-tsoh
稱呼,tshing-hoo
肉粽節,Bah-tsàng-tseh
五月節,Gōo-gue̍h-tseh
五日節,Gōo-ji̍t-tseh
計算式,kè-sǹg-sik
管絃樂,kuán-hiân-ga̍k
管弦樂團,kuán-hiân ga̍k-thuân
管絃樂團,kuán-hiân ga̍k-thuân
管樂器,kuán-ga̍k-khì
精緻農業,tsing-tì lông-gia̍p
精讀,tsing-tho̍k
綠色和平組織,Li̍k-sik Hô-pîng Tsoo-tsit
綠色建築,li̍k-sik kiàn-tio̍k
綠色消費,li̍k-sik siau-huì
綠色能源,li̍k-sik lîng-guân
綠建築,li̍k-kiàn-tio̍k
綠島鄉,Li̍k-tó-hiong
火燒島,Hué-sio-tó
綠能產業,li̍k-lîng sán-gia̍p
維生素,uî-sing-sòo
bî-tá-bín,bî-tá-bín
網狀脈,bāng-tsōng-me̍h
網狀葉脈,bāng-tsōng hio̍h-me̍h
網球,bāng-kiû
the-ní-suh,the-ní-suh
網路,bāng-lōo
網路購物,bāng-lōo kòo-bu̍t
網際網路,bāng-tsè-bāng-lōo
緊急安置所,kín-kip an-tì-sóo
緊急聯絡,kín-kip liân-lo̍k
罰球區,hua̍t-kiû-khu
聚落,tsū-lo̍k
聚落,tsū-lo̍h
腐敗,hú-pāi
臭去,tshàu--khì
漚去,àu--khì
臺中盆地,Tâi-tiong Phûn-tē
臺斤,tâi-kin
臺北盆地,Tâi-pak Phûn-tē
臺地,tâi-tē
臺南孔子廟,Tâi-lâm Khóng-tsú-biō
臺員,Tâi-uân
台詞,tâi-sû
口白,kháu-pe̍h
臺灣,Tâi-uân
臺灣三大圳,Tâi-uân sann tuā-tsùn
臺灣歌仔,Tâi-uân kua-á
臺灣文化協會,Tâi-uân Bûn-huà Hia̍p-huē
臺灣本島,Tâi-uân pún-tó
臺灣民主國,Tâi-uân Bîn-tsú-kok
臺灣民報,Tâi-uân Bîn-pò
臺灣原住民,Tâi-uân Guân-tsū-bîn
臺灣島,Tâi-uân tó
臺灣海峽,Tâi-uân Hái-kiap
臺灣總督府,Tâi-uân Tsóng-tok-hú
臺灣議會,Tâi-uân Gī-huē
臺灣議會設置請願運動,Tâi-uân Gī-huē Siat-tì Tshíng-guān Ūn-tōng
舞台,bú-tâi
戲台,hì-tâi
弄龍弄獅,lāng-lîng-lāng-sai
弄龍弄獅,lāng-liông-lāng-sai
舞蹈,bú-tō
艋舺,Báng-kah
蒸氣,tsing-khì
蒸散作用,tsing-suànn-tsok-iōng
蒸散作用,tsing-sàn-tsok-iōng
蒸散現象,tsing-suànn-hiān-siōng
蒸散現象,tsing-sàn-hiān-siōng
蝕水,si̍t-tsuí
蒸發,tsing-huat
消蝕,siau-si̍t
製造業,tsè-tsō-gia̍p
認字,jīn-jī
認讀字,jīn-tha̍k-jī
語文常識,gí-bûn siông-sik
語句,gí-kù
語言,gí-giân
言語,giân-gí
語言表達,gí-giân piáu-ta̍t
語音,gí-im
氣口,khuì-kháu
語氣,gí-khì
語氣詞,gí-khì-sû
話蝨,uē-sat
話骨,uē-kut
話縫,uē-phāng
語意,gí-ì
語境,gí-kíng
語調,gí-tiāu
語譯,gí-i̍k
語體文,gí-thé-bûn
說明,suat-bîng
說明,sueh-bîng
說明文,suat-bîng-bûn
說明文,sueh-bîng-bûn
說服,suè-ho̍k
講話,kóng-uē
說話,sueh-uē
豪雨,hô-ú
遞移關係,tē-î kuan-hē
酵母菌,kànn-bú-khún
酵母菌,kànn-bó-khún
酸性,sng-sìng
酸性水溶液,sng-sìng tsuí-iông-i̍k
酸性溶液,sng-sìng iông-i̍k
酸雨,sng-hōo
酸鹼中和,sng-kinn tiong-hô
酸鹼性,sng-kinn-sìng
銅管樂器,tâng-kuán ga̍k-khì
銅線,tâng-suànn
母花,bú-hue
母花,bó-hue
花心,hue-sim
領事館,Líng-sū-kuán
風颱眼,hong-thai-gán
儀器,gî-khì
億位,ik-uī
劇情,kio̍k-tsîng
劇情,ki̍k-tsîng
劇場,kio̍k-tiûnn
劇場,ki̍k-tiûnn
噍吧哖事件,Ta-pa-nî Sū-kiānn
墨色,ba̍k-sik
烏色,oo-sik
審題,sím-tê
寫字,siá-jī
寫作,siá-tsok
寫法,siá-huat
寫景,siá-kíng
闊,khuah
闊度,khuah-tōo
闊邊,khuah-pinn
廟寺,biō-sī
廟會,biō-huē
鬧熱,lāu-jia̍t
廣播劇,kóng-pòo-kio̍k
廣播劇,kóng-pò-kio̍k
彈劾,tân-hi̍k
彈性限度,tân-sìng hān-tōo
彈性疲乏,tân-sìng-phî-hua̍t
彈性疲乏,tuânn-sìng-phî-hua̍t
彈奏,tuânn-tsàu
彈鋼琴,tuânn kǹg-khîm
弓仔,king-á
弓仔秤,king-á-tshìn
徵調式,tí-tiāu-sik
慶典,khìng-tián
摩擦力,môo-tshat-li̍k
摹寫,bôo-siá
掖種祭,Iā-tsíng-tsè
數,sòo
