hanzi,tl,frequency,poj,tl_num,poj_num
主機枋,tsú-ki-pang,16,chú-ki-pang,tsu2kipang,chu2kipang
九層炊,káu-tsàn-tshe,16,káu-chàn-chhe,kau2tsan3tshe,kau2chan3chhe
九層炊,káu-tsàn-tshue,16,káu-chàn-chhoe,kau2tsan3tshue,kau2chan3chhoe
九重粿,káu-tîng-kué,16,káu-têng-kóe,kau2ting5kue2,kau2teng5koe2
九重粿,káu-tîng-ké,16,káu-têng-ké,kau2ting5ke2,kau2teng5ke2
二七仔,jī-tshit-á,16,jī-chhit-á,ji7tshita2,ji7chhita2
二七仔,lī-tshit-á,16,lī-chhit-á,li7tshita2,li7chhita2
二壘手,jī-luí-tshiú,16,jī-lúi-chhiú,ji7lui2tshiu2,ji7lui2chhiu2
二壘手,lī-luí-tshiú,16,lī-lúi-chhiú,li7lui2tshiu2,li7lui2chhiu2
二進位,jī-tsìn-uī,16,jī-chìn-ūi,ji7tsin3ui7,ji7chin3ui7
二頭肌,jī-thâu-ki,16,jī-thâu-ki,ji7thau5ki,ji7thau5ki
二頭肌,lī-thâu-ki,16,lī-thâu-ki,li7thau5ki,li7thau5ki
仙人掌,sian-jîn-tsióng,16,sian-jîn-chióng,sianjin5tsiong2,sianjin5chiong2
仙人掌,sian-lîn-tsióng,16,sian-lîn-chióng,sianlin5tsiong2,sianlin5chiong2
伊斯蘭,i-su-lân,16,i-su-lân,isulan5,isulan5
伺服器,sù-ho̍k-khì,16,sù-ho̍k-khì,su3hok8khi3,su3hok8khi3
住宅區,tsū-the̍h-khu,16,chū-the̍h-khu,tsu7theh8khu,chu7theh8khu
佛卡夏,hoo-khá-tshiah,16,ho͘-khá-chhiah,hookha2tshiah,hookha2chhiah
使用者,sú-iōng-tsiá,16,sú-iōng-chiá,su2iong7tsia2,su2iong7chia2
便利貼,piān-lī-tah,16,piān-lī-tah,pian7li7tah,pian7li7tah
俗麭𩛩,sio̍k-pháng-kauh,16,sio̍k-pháng-kauh,siok8phang2kauh,siok8phang2kauh
保庇跳,pó-pì-thiàu,16,pó-pì-thiàu,po2pi3thiau3,po2pi3thiau3
保養品,pó-ióng-phín,16,pó-ióng-phín,po2iong2phin2,po2iong2phin2
保鮮膜,pó-sian-mo̍oh,16,pó-sian-mo̍͘h,po2sianmooh8,po2sianmooh8
保齡球,pó-lîng-kiû,16,pó-lêng-kiû,po2ling5kiu5,po2leng5kiu5
修容條,siu-iông-tiâu,16,siu-iông-tiâu,siuiong5tiau5,siuiong5tiau5
修容霜,siu-iông-song,16,siu-iông-song,siuiong5song,siuiong5song
修眉刀,siu-bâi-to,16,siu-bâi-to,siubai5to,siubai5to
個人賽,kò-jîn-sài,16,kò-jîn-sài,ko3jin5sai3,ko3jin5sai3
個人賽,kò-lîn-sài,16,kò-lîn-sài,ko3lin5sai3,ko3lin5sai3
倒徛騰,tò-khiā-thîng,16,tò-khiā-thêng,to3khia7thing5,to3khia7theng5
倖存者,hīng-tsûn-tsiá,16,hēng-chûn-chiá,hing7tsun5tsia2,heng7chun5chia2
假動作,ké-tōng-tsok,16,ké-tōng-chok,ke2tong7tsok,ke2tong7chok
做散工,tsuè-suánn-kang,16,chòe-sóaⁿ-kang,tsue3suann2kang,choe3soann2kang
做散工,tsò-suánn-kang,16,chò-sóaⁿ-kang,tso3suann2kang,cho3soann2kang
健身房,kiān-sin-pâng,16,kiān-sin-pâng,kian7sinpang5,kian7sinpang5
側平夯,tshik-pênn-giâ,16,chhek-pêⁿ-giâ,tshikpenn5gia5,chhekpenn5gia5
側平夯,tshik-pînn-giâ,16,chhek-pîⁿ-giâ,tshikpinn5gia5,chhekpinn5gia5
側旋踢,tshik-suân-that,16,chhek-soân-that,tshiksuan5that,chheksoan5that
傳播鍊,thuân-pò-liān,16,thoân-pò-liān,thuan5po3lian7,thoan5po3lian7
僻智識,phiah-tì-sik,16,phiah-tì-sek,phiahti3sik,phiahti3sek
儀表板,gî-pió-pán,16,gî-pió-pán,gi5pio2pan2,gi5pio2pan2
優格奶,iu-keh-ling,16,iu-keh-leng,iukehling,iukehleng
充電柱,tshiong-tiān-thiāu,16,chhiong-tiān-thiāu,tshiongtian7thiau7,chhiongtian7thiau7
克流感,khik-liû-kám,16,khek-liû-kám,khikliu5kam2,khekliu5kam2
內輪差,lāi-lián-tsha,16,lāi-lián-chha,lai7lian2tsha,lai7lian2chha
內重巡,lāi-tîng-sûn,16,lāi-têng-sûn,lai7ting5sun5,lai7teng5sun5
全壘打,tsuân-luí-tánn,16,choân-lúi-táⁿ,tsuan5lui2tann2,choan5lui2tann2
冰風暴,ping-hong-pō,16,peng-hong-pō,pinghongpo7,penghongpo7
冷智識,líng-tì-sik,16,léng-tì-sek,ling2ti3sik,leng2ti3sek
分析師,hun-sik-su,16,hun-sek-su,hunsiksu,hunseksu
分道喙,pun-tō-tshuì,16,pun-tō-chhùi,punto7tshui3,punto7chhui3
切入,tshiat--ji̍p,16,chhiat--ji̍p,tshiatjip8,chhiatjip8
切入,tshiat--li̍p,16,chhiat--li̍p,tshiatlip8,chhiatlip8
刪除線,san-tî-suànn,16,san-tî-sòaⁿ,santi5suann3,santi5soann3
刪除線,san-tû-suànn,16,san-tû-sòaⁿ,santu5suann3,santu5soann3
刺目眉,tshiah-ba̍k-bâi,16,chhiah-ba̍k-bâi,tshiahbak8bai5,chhiahbak8bai5
剪貼簿,tsián-tah-phōo,16,chián-tah-phō͘,tsian2tahphoo7,chian2tahphoo7
副食品,hù-si̍t-phín,16,hù-si̍t-phín,hu3sit8phin2,hu3sit8phin2
功能齒,kong-lîng-khí,16,kong-lêng-khí,kongling5khi2,kongleng5khi2
加熱薰,ka-jia̍t-hun,16,ka-jia̍t-hun,kajiat8hun,kajiat8hun
加熱薰,ka-lia̍t-hun,16,ka-lia̍t-hun,kaliat8hun,kaliat8hun
助聽器,tsōo-thiann-khì,16,chō͘-thiaⁿ-khì,tsoo7thiannkhi3,choo7thiannkhi3
化妝台,huà-tsong-tâi,16,hòa-chong-tâi,hua3tsongtai5,hoa3chongtai5
化妝棉,huà-tsong-mî,16,hòa-chong-mî,hua3tsongmi5,hoa3chongmi5
化妝水,huà-tsong-tsuí,16,hòa-chong-chúi,hua3tsongtsui2,hoa3chongchui2
化妝筅,huà-tsong-tshíng,16,hòa-chong-chhéng,hua3tsongtshing2,hoa3chongchheng2
化妝鏡,huà-tsong-kiànn,16,hòa-chong-kiàⁿ,hua3tsongkiann3,hoa3chongkiann3
匿名者,li̍k-miâ-tsiá,16,le̍k-miâ-chiá,lik8mia5tsia2,lek8mia5chia2
十進位,tsa̍p-tsìn-uī,16,cha̍p-chìn-ūi,tsap8tsin3ui7,chap8chin3ui7
千島醬,tshian-tó-tsiùnn,16,chhian-tó-chiùⁿ,tshianto2tsiunn3,chhianto2chiunn3
升利息,sing-lī-sik,16,seng-lī-sek,singli7sik,sengli7sek
半熟卵,puànn-si̍k-nn̄g,16,pòaⁿ-se̍k-nn̄g,puann3sik8nng7,poann3sek8nng7
半衰期,puàn-sue-kî,16,poàn-soe-kî,puan3sueki5,poan3soeki5
半衰期,puànn-sue-kî,16,pòaⁿ-soe-kî,puann3sueki5,poann3soeki5
協同肌,hia̍p-tông-ki,16,hia̍p-tông-ki,hiap8tong5ki,hiap8tong5ki
卡巴迪,kha-pá-tih,16,kha-pá-tih,khapa2tih,khapa2tih
卵白質,nn̄g-pe̍h-tsit,16,nn̄g-pe̍h-chit,nng7peh8tsit,nng7peh8chit
卵白霜,nn̄g-pe̍h-song,16,nn̄g-pe̍h-song,nng7peh8song,nng7peh8song
卸妝乳,sià-tsong-jú,16,sià-chong-jú,sia3tsongju2,sia3chongju2
卸妝水,sià-tsong-tsuí,16,sià-chong-chúi,sia3tsongtsui2,sia3chongchui2
卸妝油,sià-tsong-iû,16,sià-chong-iû,sia3tsongiu5,sia3chongiu5
厚 tshì-sìr,kāu-tshì-sìr,16,kāu-chhì-sìr,kau7tshi3sir3,kau7chhi3sir3
厚 tshì-sù,kāu-tshì-sù,16,kāu-chhì-sù,kau7tshi3su3,kau7chhi3su3
厚喙脣,kāu-tshuì-tûn,16,kāu-chhùi-tûn,kau7tshui3tun5,kau7chhui3tun5
厚藻鹽,kāu-tsó-iâm,16,kāu-chó-iâm,kau7tso2iam5,kau7cho2iam5
原始碼,guân-sí-bé,16,goân-sí-bé,guan5si2be2,goan5si2be2
去角質,khì-kak-tsit,16,khì-kak-chit,khi3kaktsit,khi3kakchit
反曲弓,huán-khiok-king,16,hoán-khiok-keng,huan2khiokking,hoan2khiokkeng
古銅粉,kóo-tâng-hún,16,kó͘-tâng-hún,koo2tang5hun2,koo2tang5hun2
叨撚批,lo-lián-phue,16,lo-lián-phoe,lolian2phue,lolian2phoe
可可仔,khoo-khóo-ah,16,kho͘-khó͘-ah,khookhoo2ah,khookhoo2ah
可樂餅,khó-lo̍k-piánn,16,khó-lo̍k-piáⁿ,kho2lok8piann2,kho2lok8piann2
可蘭經,khó-lân-king,16,khó-lân-keng,kho2lan5king,kho2lan5keng
可麗露,khó-lē-lōo,16,khó-lē-lō͘,kho2le7loo7,kho2le7loo7
台積電,tâi-tsik-tiān,16,tâi-chek-tiān,tai5tsiktian7,tai5chektian7
合氣道,ha̍p-khì-tō,16,ha̍p-khì-tō,hap8khi3to7,hap8khi3to7
吉娃娃,tshi-uá-uah,16,chhi-óa-oah,tshiua2uah,chhioa2oah
吊熨機,tiàu-ut-ki,16,tiàu-ut-ki,tiau3utki,tiau3utki
吐血鯃,thòo-hueh-ngôo,16,thò͘-hoeh-ngô͘,thoo3huehngoo5,thoo3hoehngoo5
吐血鯃,thòo-huih-ngôo,16,thò͘-huih-ngô͘,thoo3huihngoo5,thoo3huihngoo5
向量圖,hiòng-liōng-tôo,16,hiòng-liōng-tô͘,hiong3liong7too5,hiong3liong7too5
和肉佮,hām-bah-kah,16,hām-bah-kah,ham7bahkah,ham7bahkah
和風醬,hô-hong-tsiùnn,16,hô-hong-chiùⁿ,ho5hongtsiunn3,ho5hongchiunn3
咖啡因,ka-pi-in,16,ka-pi-in,kapiin,kapiin
咖啡磚,ka-pi-tsng,16,ka-pi-chng,kapitsng,kapichng
哈士奇,ha-sū-kî,16,ha-sū-kî,hasu7ki5,hasu7ki5
哈密瓜,ha-bi̍t-kue,16,ha-bi̍t-koe,habit8kue,habit8koe
哈巴狗,ha-pa-káu,16,ha-pa-káu,hapakau2,hapakau2
喙䫌骨,tshuì-phué-kut,16,chhùi-phóe-kut,tshui3phue2kut,chhui3phoe2kut
喙脣彩,tshuì-tûn-tshái,16,chhùi-tûn-chhái,tshui3tun5tshai2,chhui3tun5chhai2
喙脣痕,tshuì-tûn-hûn,16,chhùi-tûn-hûn,tshui3tun5hun5,chhui3tun5hun5
喙脣膏,tshuì-tûn-ko,16,chhùi-tûn-ko,tshui3tun5ko,chhui3tun5ko
喙脣膜,tshuì-tûn-mo̍oh,16,chhùi-tûn-mo̍͘h,tshui3tun5mooh8,chhui3tun5mooh8
喙脣蜜,tshuì-tûn-bi̍t,16,chhùi-tûn-bi̍t,tshui3tun5bit8,chhui3tun5bit8
單選鈕,tan-suán-liú,16,tan-soán-liú,tansuan2liu2,tansoan2liu2
噗仔紙,phok-á-tsuá,16,phok-á-chóa,phoka2tsua2,phoka2choa2
團體賽,thuân-thé-sài,16,thoân-thé-sài,thuan5the2sai3,thoan5the2sai3
坦笑泅,thán-tshiò-siû,16,thán-chhiò-siû,than2tshio3siu5,than2chhio3siu5
執行緒,tsip-hîng-sī,16,chip-hêng-sī,tsiphing5si7,chipheng5si7
執行緒,tsip-hîng-sū,16,chip-hêng-sū,tsiphing5su7,chipheng5su7
塔利班,thah-lī-pan,16,thah-lī-pan,thahli7pan,thahli7pan
塔塔醬,thah-thah-tsiùnn,16,thah-thah-chiùⁿ,thahthahtsiunn3,thahthahchiunn3
塗豆醬,thôo-tāu-tsiùnn,16,thô͘-tāu-chiùⁿ,thoo5tau7tsiunn3,thoo5tau7chiunn3
壓炒房,ah-tshá-pâng,16,ah-chhá-pâng,ahtsha2pang5,ahchha2pang5
壓縮檔,ap-sok-tòng,16,ap-sok-tòng,apsoktong3,apsoktong3
壓縮檔,ap-sok-tóng,16,ap-sok-tóng,apsoktong2,apsoktong2
外役監,guā-i̍k-kann,16,gōa-e̍k-kaⁿ,gua7ik8kann,goa7ek8kann
外野手,guā-iá-tshiú,16,gōa-iá-chhiú,gua7ia2tshiu2,goa7ia2chhiu2
多倫多,to-lûn-to,16,to-lûn-to,tolun5to,tolun5to
多巴胺,to-pa-an,16,to-pa-an,topaan,topaan
多選框,to-suán-khing,16,to-soán-kheng,tosuan2khing,tosoan2kheng
夜光粉,iā-kng-hún,16,iā-kng-hún,ia7knghun2,ia7knghun2
大人齒,tuā-lâng-khí,16,tōa-lâng-khí,tua7lang5khi2,toa7lang5khi2
大使館,tāi-sài-kuán,16,tāi-sài-koán,tai7sai3kuan2,tai7sai3koan2
大數據,tuā-sòo-kì,16,tōa-sò͘-kì,tua7soo3ki3,toa7soo3ki3
大數據,tuā-sòo-kù,16,tōa-sò͘-kù,tua7soo3ku3,toa7soo3ku3
大水雨,tuā-tsuí-hōo,16,tōa-chúi-hō͘,tua7tsui2hoo7,toa7chui2hoo7
大粒攄,tuā-lia̍p-lu,16,tōa-lia̍p-lu,tua7liap8lu,toa7liap8lu
大頭貼,tuā-thâu-tah,16,tōa-thâu-tah,tua7thau5tah,toa7thau5tah
大骨湯,tuā-kut-thng,16,tōa-kut-thng,tua7kutthng,toa7kutthng
大麥町,tuā-be̍h-ting,16,tōa-be̍h-teng,tua7beh8ting,toa7beh8teng
天然氣,thian-jiân-khì,16,thian-jiân-khì,thianjian5khi3,thianjian5khi3
天然氣,thian-liân-khì,16,thian-liân-khì,thianlian5khi3,thianlian5khi3
天然痘,thian-jiân-tōo,16,thian-jiân-tō͘,thianjian5too7,thianjian5too7
天然痘,thian-liân-tōo,16,thian-liân-tō͘,thianlian5too7,thianlian5too7
太極劍,thài-ki̍k-kiàm,16,thài-ke̍k-kiàm,thai3kik8kiam3,thai3kek8kiam3
太極拳,thài-ki̍k-kûn,16,thài-ke̍k-kûn,thai3kik8kun5,thai3kek8kun5
夯石碾,giâ-tsio̍h-lián,16,giâ-chio̍h-lián,gia5tsioh8lian2,gia5chioh8lian2
失智症,sit-tì-tsìng,16,sit-tì-chèng,sitti3tsing3,sitti3cheng3
奢華品,tshia-hua-phín,16,chhia-hoa-phín,tshiahuaphin2,chhiahoaphin2
好立克,hó-li̍p-khik,16,hó-li̍p-khek,ho2lip8khik,ho2lip8khek
妝前乳,tsong-tsîng-jú,16,chong-chêng-jú,tsongtsing5ju2,chongcheng5ju2
妝前乳,tsong-tsîng-lú,16,chong-chêng-lú,tsongtsing5lu2,chongcheng5lu2
妥瑞症,thò-suī-tsìng,16,thò-sūi-chèng,tho3sui7tsing3,tho3sui7cheng3
婚外情,hun-guā-tsîng,16,hun-gōa-chêng,hungua7tsing5,hungoa7cheng5
嬰仔油,enn-á-iû,16,eⁿ-á-iû,enna2iu5,enna2iu5
嬰仔油,inn-á-iû,16,iⁿ-á-iû,inna2iu5,inna2iu5
孤跤跍,koo-kha-khû,16,ko͘-kha-khû,kookhakhu5,kookhakhu5
守門員,siú-mn̂g-uân,16,siú-mn̂g-oân,siu2mng5uan5,siu2mng5oan5
宮城縣,kiong-siânn-kuān,16,kiong-siâⁿ-koān,kiongsiann5kuan7,kiongsiann5koan7
導覽列,tō-lám-lia̍t,16,tō-lám-lia̍t,to7lam2liat8,to7lam2liat8
小三通,sió-sam-thong,16,sió-sam-thong,sio2samthong,sio2samthong
小耳症,sió-hīnn-tsìng,16,sió-hīⁿ-chèng,sio2hinn7tsing3,sio2hinn7cheng3
少子化,siáu-tsú-huà,16,siáu-chú-hòa,siau2tsu2hua3,siau2chu2hoa3
尪仔粉,ang-á-hún,16,ang-á-hún,anga2hun2,anga2hun2
尻川捒,kha-tshng-sak,16,kha-chhng-sak,khatshngsak,khachhngsak
尻脊肌,kha-tsiah-ki,16,kha-chiah-ki,khatsiahki,khachiahki
展好額,tián-hó-gia̍h,16,tián-hó-gia̍h,tian2ho2giah8,tian2ho2giah8
崁名者,khàm-miâ-tsiá,16,khàm-miâ-chiá,kham3mia5tsia2,kham3mia5chia2
崁斑筅,khàm-pan-tshíng,16,khàm-pan-chhéng,kham3pantshing2,kham3panchheng2
崁斑膏,khàm-pan-ko,16,khàm-pan-ko,kham3panko,kham3panko
巡洋艦,sûn-iûnn-lām,16,sûn-iûⁿ-lām,sun5iunn5lam7,sun5iunn5lam7
工具列,kang-khū-lia̍t,16,kang-khū-lia̍t,kangkhu7liat8,kangkhu7liat8
工具列,kang-kū-lia̍t,16,kang-kū-lia̍t,kangku7liat8,kangku7liat8
工課場,khang-khuè-tiûnn,16,khang-khòe-tiûⁿ,khangkhue3tiunn5,khangkhoe3tiunn5
巧固球,khá-kòo-kiû,16,khá-kò͘-kiû,kha2koo3kiu5,kha2koo3kiu5
巨集齒,kī-tsi̍p-khí,16,kī-chi̍p-khí,ki7tsip8khi2,ki7chip8khi2
巨集齒,kū-tsi̍p-khí,16,kū-chi̍p-khí,ku7tsip8khi2,ku7chip8khi2
布朗尼,pu-láu-nih,16,pu-láu-nih,pulau2nih,pulau2nih
布林值,pòo-lîm-ta̍t,16,pò͘-lîm-ta̍t,poo3lim5tat8,poo3lim5tat8
布篷厝,pòo-phâng-tshù,16,pò͘-phâng-chhù,poo3phang5tshu3,poo3phang5chhu3
帶風向,tài-hong-hiòng,16,tài-hong-hiòng,tai3honghiong3,tai3honghiong3
平衡木,pîng-hîng-bo̍k,16,pêng-hêng-bo̍k,ping5hing5bok8,peng5heng5bok8
平頭筅,pênn-thâu-tshíng,16,pêⁿ-thâu-chhéng,penn5thau5tshing2,penn5thau5chheng2
平頭筅,pînn-thâu-tshíng,16,pîⁿ-thâu-chhéng,pinn5thau5tshing2,pinn5thau5chheng2
幹細胞,kàn-suè-pau,16,kàn-sòe-pau,kan3sue3pau,kan3soe3pau
幹細胞,kàn-sè-pau,16,kàn-sè-pau,kan3se3pau,kan3se3pau
庫德族,khòo-tik-tso̍k,16,khò͘-tek-cho̍k,khoo3tiktsok8,khoo3tekchok8
弄貓枝,lāng-niau-ki,16,lāng-niau-ki,lang7niauki,lang7niauki
弓咧,king--leh,16,keng--leh,kingleh,kengleh
弓箭步,king-tsìnn-pōo,16,keng-chìⁿ-pō͘,kingtsinn3poo7,kengchinn3poo7
弓箭步,kiong-tsìnn-pōo,16,kiong-chìⁿ-pō͘,kiongtsinn3poo7,kiongchinn3poo7
引路人,ín-lōo-lâng,16,ín-lō͘-lâng,in2loo7lang5,in2loo7lang5
彭博社,phênn-phok-siā,16,phêⁿ-phok-siā,phenn5phoksia7,phenn5phoksia7
彭博社,phînn-phok-siā,16,phîⁿ-phok-siā,phinn5phoksia7,phinn5phoksia7
後旋踢,āu-suân-that,16,āu-soân-that,au7suan5that,au7soan5that
後遺症,āu-uî-tsìng,16,āu-ûi-chèng,au7ui5tsing3,au7ui5cheng3
復活節,ho̍k-ua̍h-tseh,16,ho̍k-oa̍h-cheh,hok8uah8tseh,hok8oah8cheh
復活節,ho̍k-ua̍h-tsueh,16,ho̍k-oa̍h-choeh,hok8uah8tsueh,hok8oah8choeh
循環杯,sûn-khuân-pue,16,sûn-khoân-poe,sun5khuan5pue,sun5khoan5poe
微波爐,bî-pho-lôo,16,bî-pho-lô͘,bi5pholoo5,bi5pholoo5
心絲蟲,sim-si-thâng,16,sim-si-thâng,simsithang5,simsithang5
心輔狗,sim-hú-káu,16,sim-hú-káu,simhu2kau2,simhu2kau2
快時尚,khuài-sî-siōng,16,khoài-sî-siōng,khuai3si5siong7,khoai3si5siong7
快速齒,khuài-sok-khí,16,khoài-sok-khí,khuai3sokkhi2,khoai3sokkhi2
性騷擾,sìng-so-jiáu,16,sèng-so-jiáu,sing3sojiau2,seng3sojiau2
憂鬱症,iu-ut-tsìng,16,iu-ut-chèng,iuuttsing3,iuutcheng3
懸低槓,kuân-kē-kǹg,16,koân-kē-kǹg,kuan5ke7kng3,koan5ke7kng3
戮銃術,lak-tshìng-su̍t,16,lak-chhèng-su̍t,laktshing3sut8,lakchheng3sut8
扇形筅,sìnn-hîng-tshíng,16,sìⁿ-hêng-chhéng,sinn3hing5tshing2,sinn3heng5chheng2
手摵杯,tshiú-tshi̍k-pue,16,chhiú-chhe̍k-poe,tshiu2tshik8pue,chhiu2chhek8poe
手摵茶,tshiú-tshi̍k-tê,16,chhiú-chhe̍k-tê,tshiu2tshik8te5,chhiu2chhek8te5
手肚仁,tshiú-tóo-jîn,16,chhiú-tó͘-jîn,tshiu2too2jin5,chhiu2too2jin5
手肚仁,tshiú-tóo-lîn,16,chhiú-tó͘-lîn,tshiu2too2lin5,chhiu2too2lin5
打擊者,tánn-kik-tsiá,16,táⁿ-kek-chiá,tann2kiktsia2,tann2kekchia2
抗力肌,khòng-li̍k-ki,16,khòng-le̍k-ki,khong3lik8ki,khong3lek8ki
抗𤶃仔,khòng-thiāu-á,16,khòng-thiāu-á,khong3thiau7a2,khong3thiau7a2
抹粉底,buah-hún-té,16,boah-hún-té,buahhun2te2,boahhun2te2
抾面筅,khioh-bīn-tshíng,16,khioh-bīn-chhéng,khiohbin7tshing2,khiohbin7chheng2
拋電龜,pha-tiān-ku,16,pha-tiān-ku,phatian7ku,phatian7ku
拍光條,phah-kng-tiâu,16,phah-kng-tiâu,phahkngtiau5,phahkngtiau5
拍光盤,phah-kng-puânn,16,phah-kng-pôaⁿ,phahkngpuann5,phahkngpoann5
拍光筅,phah-kng-tshíng,16,phah-kng-chhéng,phahkngtshing2,phahkngchheng2
拍光粉,phah-kng-hún,16,phah-kng-hún,phahknghun2,phahknghun2
拍光膏,phah-kng-ko,16,phah-kng-ko,phahkngko,phahkngko
拍卵器,phah-nn̄g-khì,16,phah-nn̄g-khì,phahnng7khi3,phahnng7khi3
拍底乳,phah-tué-lú,16,phah-tóe-lú,phahtue2lu2,phahtoe2lu2
拍底乳,phah-té-jú,16,phah-té-jú,phahte2ju2,phahte2ju2
拍拚衝,phah-piànn-tshiong,16,phah-piàⁿ-chhiong,phahpiann3tshiong,phahpiann3chhiong
拍暗影,phah-àm-iánn,16,phah-àm-iáⁿ,phaham3iann2,phaham3iann2
拍粉底,phah-hún-té,16,phah-hún-té,phahhun2te2,phahhun2te2
拔大索,pue̍h-tuā-soh,16,poe̍h-tōa-soh,pueh8tua7soh,poeh8toa7soh
拚勢衝,piànn-sè-tshiong,16,piàⁿ-sè-chhiong,piann3se3tshiong,piann3se3chhiong
拚勢衝,piànn-sì-tshiong,16,piàⁿ-sì-chhiong,piann3si3tshiong,piann3si3chhiong
挖人才,óo-jîn-tsâi,16,ó͘-jîn-châi,oo2jin5tsai5,oo2jin5chai5
挖人才,óo-lîn-tsâi,16,ó͘-lîn-châi,oo2lin5tsai5,oo2lin5chai5
捋仔田,lua̍h-á-tshân,16,loa̍h-á-chhân,luah8a2tshan5,loah8a2chhan5
捘卵機,tsūn-nn̄g-ki,16,chūn-nn̄g-ki,tsun7nng7ki,chun7nng7ki
捲螺筅,kńg-lê-tshíng,16,kńg-lê-chhéng,kng2le5tshing2,kng2le5chheng2
排名賽,pâi-miâ-sài,16,pâi-miâ-sài,pai5mia5sai3,pai5mia5sai3
掠篙泅,lia̍h-ko-siû,16,lia̍h-ko-siû,liah8kosiu5,liah8kosiu5
掠龍椅,lia̍h-lîng-í,16,lia̍h-lêng-í,liah8ling5i2,liah8leng5i2
接骨木,tsiap-kut-bo̍k,16,chiap-kut-bo̍k,tsiapkutbok8,chiapkutbok8
揀色器,kíng-sik-khì,16,kéng-sek-khì,king2sikkhi3,keng2sekkhi3
提示詞,thê-sī-sû,16,thê-sī-sû,the5si7su5,the5si7su5
揤兩下,tshi̍h-nn̄g-ē,16,chhi̍h-nn̄g-ē,tshih8nng7e7,chhih8nng7e7
揹仔客,phāinn-á-kheh,16,phāiⁿ-á-kheh,phainn7a2kheh,phainn7a2kheh
搖滾樂,iô-kún-ga̍k,16,iô-kún-ga̍k,io5kun2gak8,io5kun2gak8
搜救狗,soo-kiù-káu,16,so͘-kiù-káu,sookiu3kau2,sookiu3kau2
搜索票,soo-sik-phiò,16,so͘-sek-phiò,soosikphio3,soosekphio3
搝大索,khiú-tuā-soh,16,khiú-tōa-soh,khiu2tua7soh,khiu2toa7soh
摖板球,tshè-pán-kiû,16,chhè-pán-kiû,tshe3pan2kiu5,chhe3pan2kiu5
摧死,tshui--sí,16,chhui--sí,tshuisi2,chhuisi2
擋老化,tòng-nóo-huà,16,tòng-nó͘-hòa,tong3noo2hua3,tong3noo2hoa3
攑頭痕,gia̍h-thâu-hûn,16,gia̍h-thâu-hûn,giah8thau5hun5,giah8thau5hun5
放予爛,pàng-hōo-nuā,16,pàng-hō͘-nōa,pang3hoo7nua7,pang3hoo7noa7
放送器,hòng-sàng-khì,16,hòng-sàng-khì,hong3sang3khi3,hong3sang3khi3
敆餡餅,kap-ānn-piánn,16,kap-āⁿ-piáⁿ,kapann7piann2,kapann7piann2
散熱器,sàn-jia̍t-khì,16,sàn-jia̍t-khì,san3jiat8khi3,san3jiat8khi3
散熱器,sàn-lia̍t-khì,16,sàn-lia̍t-khì,san3liat8khi3,san3liat8khi3
散赤線,sàn-tshiah-suànn,16,sàn-chhiah-sòaⁿ,san3tshiahsuann3,san3chhiahsoann3
敧枋牚,khi-pang-thènn,16,khi-pang-thèⁿ,khipangthenn3,khipangthenn3
敧枋牚,khi-pang-thìnn,16,khi-pang-thìⁿ,khipangthinn3,khipangthinn3
斑芝花,pan-tsi-hue,16,pan-chi-hoe,pantsihue,panchihoe
新娘衫,sin-niû-sann,16,sin-niû-saⁿ,sinniu5sann,sinniu5sann
方塊酥,hong-tè-soo,16,hong-tè-so͘,hongte3soo,hongte3soo
日系妝,ji̍t-hē-tsong,16,ji̍t-hē-chong,jit8he7tsong,jit8he7chong
日系妝,li̍t-hē-tsong,16,li̍t-hē-chong,lit8he7tsong,lit8he7chong
早晝頓,tsá-tàu-tǹg,16,chá-tàu-tǹg,tsa2tau3tng3,cha2tau3tng3
明太子,bîng-thài-tsí,16,bêng-thài-chí,bing5thai3tsi2,beng5thai3chi2
明太子,mê-thài-khòo,16,mê-thài-khò͘,me5thai3khoo3,me5thai3khoo3
普洱茶,phóo-ní-tê,16,phó͘-ní-tê,phoo2ni2te5,phoo2ni2te5
暗擊手,àm-kik-tshiú,16,àm-kek-chhiú,am3kiktshiu2,am3kekchhiu2
暗擊銃,àm-kik-tshìng,16,àm-kek-chhèng,am3kiktshing3,am3kekchheng3
曲棍球,khiok-kùn-kiû,16,khiok-kùn-kiû,khiokkun3kiu5,khiokkun3kiu5
木棉花,bo̍k-mî-hue,16,bo̍k-mî-hoe,bok8mi5hue,bok8mi5hoe
杏仁凍,hīng-jîn-tàng,16,hēng-jîn-tàng,hing7jin5tang3,heng7jin5tang3
杏仁凍,hīng-lîn-tàng,16,hēng-lîn-tàng,hing7lin5tang3,heng7lin5tang3
杏仁粉,hīng-jîn-hún,16,hēng-jîn-hún,hing7jin5hun2,heng7jin5hun2
杏仁粉,hīng-lîn-hún,16,hēng-lîn-hún,hing7lin5hun2,heng7lin5hun2
杜賓狗,tōo-pin-káu,16,tō͘-pin-káu,too7pinkau2,too7pinkau2
枋仔牚,pang-á-thènn,16,pang-á-thèⁿ,panga2thenn3,panga2thenn3
枋仔牚,pang-á-thìnn,16,pang-á-thìⁿ,panga2thinn3,panga2thinn3
果子乾,kué-tsí-kuann,16,kóe-chí-koaⁿ,kue2tsi2kuann,koe2chi2koann
